,Time,Solar8000/HR
7132,14267.6,85
7133,14269.6,85
7134,14271.6,85
7135,14273.6,85
7136,14275.6,85
7137,14277.6,85
7138,14279.6,85
7139,14281.6,85
7140,14283.6,85
7141,14285.6,85
7142,14287.6,85
7143,14289.6,85
7144,14291.6,85
7145,14293.6,85
7146,14295.6,85
7147,14297.6,85
7148,14299.6,86
7149,14301.6,86
7150,14303.6,86
7151,14305.6,86
7152,14307.6,86
7153,14309.6,86
7154,14311.6,86
7155,14313.6,86
7156,14315.6,86
7157,14317.6,86
7158,14319.6,86
7159,14321.6,86
7160,14323.6,86
7161,14325.6,86
7162,14327.6,86
7163,14329.6,86
7164,14331.6,85
7165,14333.6,85
7166,14335.6,85
7167,14337.6,85
7168,14339.6,85
7169,14341.6,85
7170,14343.6,85
7171,14345.6,85
7172,14347.6,85
7173,14349.6,85
7174,14351.6,84
7175,14353.6,84
7176,14355.6,84
7177,14357.6,84
7178,14359.6,84
7179,14361.6,84
7180,14363.6,84
7181,14365.6,84
7182,14367.6,84
7183,14369.6,83
7184,14371.6,83
7185,14373.6,84
7186,14375.6,83
7187,14377.6,83
7188,14379.6,84
7189,14381.6,84
7190,14383.6,84
7191,14385.6,84
7192,14387.6,84
7193,14389.6,84
7194,14391.6,84
7195,14393.6,84
7196,14395.6,84
7197,14397.6,84
7198,14399.6,84
7199,14401.6,84
7200,14403.6,83
7201,14405.6,83
7202,14407.6,82
7203,14409.6,82
7204,14411.6,82
7205,14413.6,82
7206,14415.6,82
7207,14417.6,82
7208,14419.6,83
7209,14421.6,83
7210,14423.6,83
7211,14425.6,84
7212,14427.6,85
7213,14429.6,85
7214,14431.6,85
7215,14433.6,85
7216,14435.6,86
7217,14437.6,86
7218,14439.6,86
7219,14441.6,85
7220,14443.6,86
7221,14445.6,86
7222,14447.6,86
7223,14449.6,86
7224,14451.6,86
7225,14453.6,86
7226,14455.6,86
7227,14457.6,86
7228,14459.6,86
7229,14461.6,86
7230,14463.6,86
7231,14465.6,86
7232,14467.6,86
7233,14469.6,86
7234,14471.6,86
7235,14473.6,86
7236,14475.6,86
7237,14477.6,86
7238,14479.6,86
7239,14481.6,86
7240,14483.6,86
7241,14485.6,86
7242,14487.6,86
7243,14489.6,86
7244,14491.6,86
7245,14493.6,87
7246,14495.6,87
7247,14497.6,87
7248,14499.6,86
7249,14501.6,86
7250,14503.6,86
7251,14505.6,86
7252,14507.6,86
7253,14509.6,86
7254,14511.6,86
7255,14513.6,86
7256,14515.6,87
7257,14517.6,87
7258,14519.6,86
7259,14521.6,86
7260,14523.6,86
7261,14525.6,86
7262,14527.6,86
7263,14529.6,86
7264,14531.6,86
7265,14533.6,86
7266,14535.6,86
7267,14537.6,86
7268,14539.6,86
7269,14541.6,86
7270,14543.6,86
7271,14545.6,86
7272,14547.6,86
7273,14549.6,86
7274,14551.6,85
7275,14553.6,85
7276,14555.6,86
7277,14557.6,86
7278,14559.6,86
7279,14561.6,86
7280,14563.6,86
7281,14565.6,86
7282,14567.6,86
7283,14569.6,86
7284,14571.6,86
7285,14573.6,86
7286,14575.6,86
7287,14577.6,87
7288,14579.6,87
7289,14581.6,87
7290,14583.6,87
7291,14585.6,87
7292,14587.6,87
7293,14589.6,86
7294,14591.6,86
7295,14593.6,87
7296,14595.6,87
7297,14597.6,87
7298,14599.6,87
7299,14601.6,87
7300,14603.6,87
7301,14605.6,87
7302,14607.6,87
7303,14609.6,87
7304,14611.6,86
7305,14613.6,86
7306,14615.6,85
7307,14617.6,85
7308,14619.6,85
7309,14621.6,86
7310,14623.6,86
7311,14625.6,86
7312,14627.6,87
7313,14629.6,87
7314,14631.6,86
7315,14633.6,86
7316,14635.6,85
7317,14637.6,86
7318,14639.6,85
7319,14641.6,86
7320,14643.6,85
7321,14645.6,85
7322,14647.6,85
7323,14649.6,84
7324,14651.6,84
7325,14653.6,84
7326,14655.6,85
7327,14657.6,85
7328,14659.6,85
7329,14661.6,85
7330,14663.6,84
7331,14665.6,84
7332,14667.6,84
7333,14669.6,85
7334,14671.6,84
7335,14673.6,84
7336,14675.6,84
7337,14677.6,84
7338,14679.6,84
7339,14681.6,85
7340,14683.6,85
7341,14685.6,85
7342,14687.6,85
7343,14689.6,85
7344,14691.6,85
7345,14693.6,85
7346,14695.6,85
7347,14697.6,84
7348,14699.6,84
7349,14701.6,84
7350,14703.6,84
7351,14705.6,85
7352,14707.6,84
7353,14709.6,84
7354,14711.6,84
7355,14713.6,84
7356,14715.6,84
7357,14717.6,84
7358,14719.6,84
7359,14721.6,84
7360,14723.6,84
7361,14725.6,85
7362,14727.6,84
7363,14729.6,84
7364,14731.6,84
7365,14733.6,85
7366,14735.6,84
7367,14737.6,84
7368,14739.6,84
7369,14741.6,84
7370,14743.6,84
7371,14745.6,84
7372,14747.6,85
7373,14749.6,85
7374,14751.6,85
7375,14753.6,85
7376,14755.6,85
7377,14757.6,85
7378,14759.6,85
7379,14761.6,85
7380,14763.6,85
7381,14765.6,84
7382,14767.6,84
7383,14769.6,83
7384,14771.6,84
7385,14773.6,84
7386,14775.6,84
7387,14777.6,85
7388,14779.6,85
7389,14781.6,85
7390,14783.6,85
7391,14785.6,85
7392,14787.6,84
7393,14789.6,84
7394,14791.6,84
7395,14793.6,84
7396,14795.6,84
7397,14797.6,84
7398,14799.6,85
7399,14801.6,85
7400,14803.6,85
7401,14805.6,85
7402,14807.6,85
7403,14809.6,84
7404,14811.6,84
7405,14813.6,84
7406,14815.6,84
7407,14817.6,84
7408,14819.6,84
7409,14821.6,84
7410,14823.6,84
7411,14825.6,85
7412,14827.6,85
7413,14829.6,85
7414,14831.6,85
7415,14833.6,85
7416,14835.6,85
7417,14837.6,85
7418,14839.6,85
7419,14841.6,86
7420,14843.6,86
7421,14845.6,86
7422,14847.6,86
7423,14849.6,89
7424,14851.6,86
7425,14853.6,86
7426,14855.6,87
7427,14857.6,87
7428,14859.6,87
7429,14861.6,87
7430,14863.6,87
7431,14865.6,87
7432,14867.6,87
7433,14869.6,87
7434,14871.6,87
7435,14873.6,87
7436,14875.6,86
7437,14877.6,86
7438,14879.6,85
7439,14881.6,85
7440,14883.6,85
7441,14885.6,86
7442,14887.6,85
7443,14889.6,85
7444,14891.6,84
7445,14893.6,84
7446,14895.6,84
7447,14897.6,84
7448,14899.6,84
7449,14901.6,84
7450,14903.6,84
7451,14905.6,84
7452,14907.6,83
7453,14909.6,83
7454,14911.6,83
7455,14913.6,83
7456,14915.6,83
7457,14917.6,83
7458,14919.6,83
7459,14921.6,84
7460,14923.6,84
7461,14925.6,84
7462,14927.6,84
7463,14929.6,84
7464,14931.6,84
7465,14933.6,84
7466,14935.6,84
7467,14937.6,84
7468,14939.6,84
7469,14941.6,84
7470,14943.6,84
7471,14945.6,84
7472,14947.7,84
7473,14949.6,85
7474,14951.6,85
7475,14953.7,85
7476,14955.7,85
7477,14957.7,85
7478,14959.7,85
7479,14961.7,85
7480,14963.7,84
7481,14965.7,84
7482,14967.7,84
7483,14969.7,84
7484,14971.7,84
7485,14973.7,84
7486,14975.7,83
7487,14977.7,84
7488,14979.7,84
7489,14981.7,83
7490,14983.7,83
7491,14985.7,82
7492,14987.7,82
7493,14989.7,83
7494,14991.7,83
7495,14993.7,82
7496,14995.7,83
7497,14997.7,83
7498,14999.7,83
7499,15001.7,84
7500,15003.7,83
7501,15005.7,83
7502,15007.7,83
7503,15009.7,83
7504,15011.7,83
7505,15013.7,83
7506,15015.7,83
7507,15017.7,82
7508,15019.7,82
7509,15021.7,82
7510,15023.7,82
7511,15025.7,82
7512,15027.7,83
7513,15029.7,83
7514,15031.7,83
7515,15033.7,83
7516,15035.7,83
7517,15037.7,82
7518,15039.7,83
7519,15041.7,83
7520,15043.7,83
7521,15045.7,82
7522,15047.7,82
7523,15049.7,82
7524,15051.7,82
7525,15053.7,82
7526,15055.7,82
7527,15057.7,82
7528,15059.7,82
7529,15061.7,82
7530,15063.7,82
7531,15065.7,82
7532,15067.7,82
7533,15069.7,82
7534,15071.7,83
7535,15073.7,83
7536,15075.7,83
7537,15077.7,83
7538,15079.7,82
7539,15081.7,81
7540,15083.7,81
7541,15085.7,81
7542,15087.7,81
7543,15089.7,82
7544,15091.7,82
7545,15093.7,83
7546,15095.7,83
7547,15097.7,83
7548,15099.7,83
7549,15101.7,83
7550,15103.7,83
7551,15105.7,83
7552,15107.7,83
7553,15109.7,83
7554,15111.7,83
7555,15113.7,83
7556,15115.7,83
7557,15117.7,83
7558,15119.7,83
7559,15121.7,83
7560,15123.7,83
7561,15125.7,84
7562,15127.7,84
7563,15129.7,83
7564,15131.7,83
7565,15133.7,83
7566,15135.7,83
7567,15137.7,83
7568,15139.7,83
7569,15141.7,83
7570,15143.7,83
7571,15145.7,84
7572,15147.7,84
7573,15149.7,84
7574,15151.7,84
7575,15153.7,83
7576,15155.7,83
7577,15157.7,82
7578,15159.7,82
7579,15161.7,82
7580,15163.7,82
7581,15165.7,82
7582,15167.7,83
7583,15169.7,83
7584,15171.7,83
7585,15173.7,83
7586,15175.7,83
7587,15177.7,82
7588,15179.7,82
7589,15181.7,82
7590,15183.7,82
7591,15185.7,82
7592,15187.7,82
7593,15189.7,82
7594,15191.7,82
7595,15193.7,82
7596,15195.7,82
7597,15197.7,82
7598,15199.7,83
7599,15201.7,83
7600,15203.7,82
7601,15205.7,83
7602,15207.7,83
7603,15209.7,83
7604,15211.7,83
7605,15213.7,83
7606,15215.7,83
7607,15217.7,84
7608,15219.7,83
7609,15221.7,83
7610,15223.7,83
7611,15225.7,82
7612,15227.7,82
7613,15229.7,82
7614,15231.7,82
7615,15233.7,82
7616,15235.7,82
7617,15237.7,82
7618,15239.7,82
7619,15241.7,82
7620,15243.7,82
7621,15245.7,82
7622,15247.7,82
7623,15249.7,82
7624,15251.7,82
7625,15253.7,82
7626,15255.7,82
7627,15257.7,82
7628,15259.7,82
7629,15261.7,82
7630,15263.7,81
7631,15265.7,81
7632,15267.7,81
7633,15269.7,81
7634,15271.7,81
7635,15273.7,81
7636,15275.7,81
7637,15277.7,81
7638,15279.7,81
7639,15281.7,82
7640,15283.7,82
7641,15285.7,82
7642,15287.7,82
7643,15289.7,82
7644,15291.7,83
7645,15293.7,82
7646,15295.7,82
7647,15297.7,82
7648,15299.7,82
7649,15301.7,82
7650,15303.7,83
7651,15305.7,83
7652,15307.7,82
7653,15309.7,82
7654,15311.7,82
7655,15313.7,82
7656,15315.7,82
7657,15317.7,82
7658,15319.7,83
7659,15321.7,83
7660,15323.7,83
7661,15325.7,83
7662,15327.7,83
7663,15329.7,83
7664,15331.7,83
7665,15333.7,83
7666,15335.7,83
7667,15337.7,83
7668,15339.7,82
7669,15341.7,83
7670,15343.7,83
7671,15345.7,83
7672,15347.7,83
7673,15349.7,83
7674,15351.7,83
7675,15353.7,83
7676,15355.7,83
7677,15357.7,83
7678,15359.7,83
7679,15361.7,83
7680,15363.7,83
7681,15365.7,83
7682,15367.7,83
7683,15369.7,83
7684,15371.7,83
7685,15373.7,84
7686,15375.7,84
7687,15377.7,84
7688,15379.7,84
7689,15381.7,83
7690,15383.7,83
7691,15385.7,83
7692,15387.7,83
7693,15389.7,83
7694,15391.7,83
7695,15393.7,83
7696,15395.7,82
7697,15397.7,82
7698,15399.7,83
7699,15401.7,83
7700,15403.7,83
7701,15405.7,83
7702,15407.7,83
7703,15409.7,83
7704,15411.7,84
7705,15413.7,83
7706,15415.7,83
7707,15417.7,82
7708,15419.7,82
7709,15421.7,83
7710,15423.7,83
7711,15425.7,83
7712,15427.7,83
7713,15429.7,83
7714,15431.7,83
7715,15433.7,83
7716,15435.7,83
7717,15437.7,83
7718,15439.7,83
7719,15441.7,83
7720,15443.7,83
7721,15445.7,83
7722,15447.7,83
7723,15449.7,83
7724,15451.7,83
7725,15453.7,83
7726,15455.7,83
7727,15457.7,83
7728,15459.7,83
7729,15461.7,83
7730,15463.7,83
7731,15465.7,83
7732,15467.7,84
7733,15469.7,84
7734,15471.7,84
7735,15473.7,84
7736,15475.7,83
7737,15477.7,83
7738,15479.7,84
7739,15481.7,83
7740,15483.7,84
7741,15485.7,84
7742,15487.7,84
7743,15489.7,84
7744,15491.7,84
7745,15493.7,84
7746,15495.7,84
7747,15497.7,84
7748,15499.7,84
7749,15501.7,84
7750,15503.7,84
7751,15505.7,84
7752,15507.7,84
7753,15509.7,84
7754,15511.7,84
7755,15513.7,85
7756,15515.7,85
7757,15517.7,84
7758,15519.7,84
7759,15521.7,84
7760,15523.7,84
7761,15525.7,84
7762,15527.7,84
7763,15529.7,84
7764,15531.7,83
7765,15533.7,84
7766,15535.7,84
7767,15537.7,84
7768,15539.7,84
7769,15541.7,84
7770,15543.7,84
7771,15545.7,84
7772,15547.7,84
7773,15549.7,84
7774,15551.7,83
7775,15553.7,83
7776,15555.7,83
7777,15557.7,83
7778,15559.7,83
7779,15561.7,83
7780,15563.7,83
7781,15565.7,84
7782,15567.7,84
7783,15569.7,84
7784,15571.7,83
7785,15573.7,83
7786,15575.7,83
7787,15577.7,83
7788,15579.7,83
7789,15581.7,83
7790,15583.7,83
7791,15585.7,83
7792,15587.7,84
7793,15589.7,84
7794,15591.7,83
7795,15593.7,83
7796,15595.7,82
7797,15597.7,82
7798,15599.7,81
7799,15601.7,81
7800,15603.7,81
7801,15605.7,82
7802,15607.7,81
7803,15609.7,81
7804,15611.7,81
7805,15613.7,82
7806,15615.7,82
7807,15617.7,82
7808,15619.7,83
7809,15621.7,83
7810,15623.7,83
7811,15625.7,84
7812,15627.7,84
7813,15629.7,84
7814,15631.7,84
7815,15633.7,84
7816,15635.7,84
7817,15637.7,84
7818,15639.7,83
7819,15641.7,83
7820,15643.7,83
7821,15645.7,83
7822,15647.7,83
7823,15649.7,83
7824,15651.7,84
7825,15653.7,84
7826,15655.7,83
7827,15657.7,83
7828,15659.7,83
7829,15661.7,83
7830,15663.7,83
7831,15665.7,83
7832,15667.7,83
7833,15669.7,83
7834,15671.7,83
7835,15673.7,82
7836,15675.7,82
7837,15677.7,82
7838,15679.7,82
7839,15681.7,82
7840,15683.7,82
7841,15685.7,82
7842,15687.7,82
7843,15689.7,82
7844,15691.7,82
7845,15693.7,82
7846,15695.7,82
7847,15697.7,82
7848,15699.7,82
7849,15701.7,82
7850,15703.7,82
7851,15705.7,82
7852,15707.7,82
7853,15709.7,82
7854,15711.7,82
7855,15713.7,82
7856,15715.7,82
7857,15717.7,82
7858,15719.7,82
7859,15721.7,81
7860,15723.7,80
7861,15725.7,80
7862,15727.7,80
7863,15729.7,80
7864,15731.7,81
7865,15733.7,80
7866,15735.7,80
7867,15737.7,80
7868,15739.7,80
7869,15741.7,80
7870,15743.7,80
7871,15745.7,80
7872,15747.7,80
7873,15749.7,80
7874,15751.7,80
7875,15753.7,81
7876,15755.7,81
7877,15757.7,81
7878,15759.7,81
7879,15761.7,82
7880,15763.7,82
7881,15765.7,82
7882,15767.7,82
7883,15769.7,82
7884,15771.7,82
7885,15773.7,82
7886,15775.7,82
7887,15777.7,82
7888,15779.7,81
7889,15781.7,81
7890,15783.7,81
7891,15785.7,81
7892,15787.7,81
7893,15789.7,81
7894,15791.7,81
7895,15793.7,81
7896,15795.7,81
7897,15797.7,81
7898,15799.7,81
7899,15801.7,81
7900,15803.7,81
7901,15805.7,81
7902,15807.7,81
7903,15809.7,81
7904,15811.7,81
7905,15813.7,81
7906,15815.7,81
7907,15817.7,81
7908,15819.7,81
7909,15821.7,81
7910,15823.7,82
7911,15825.7,82
7912,15827.7,82
7913,15829.7,82
7914,15831.7,82
7915,15833.7,81
7916,15835.7,81
7917,15837.7,81
7918,15839.7,81
7919,15841.7,82
7920,15843.7,82
7921,15845.7,82
7922,15847.7,82
7923,15849.7,82
7924,15851.7,82
7925,15853.7,82
7926,15855.7,82
7927,15857.7,82
7928,15859.7,81
7929,15861.7,81
7930,15863.7,82
7931,15865.7,82
7932,15867.7,82
7933,15869.7,82
7934,15871.7,82
7935,15873.7,82
7936,15875.7,82
7937,15877.7,82
7938,15879.7,82
7939,15881.7,82
7940,15883.7,82
7941,15885.7,81
7942,15887.7,81
7943,15889.7,82
7944,15891.7,82
7945,15893.7,82
7946,15895.7,82
7947,15897.7,82
7948,15899.7,82
7949,15901.7,83
7950,15903.7,82
7951,15905.7,82
7952,15907.7,82
7953,15909.7,83
7954,15911.7,83
7955,15913.7,82
7956,15915.7,82
7957,15917.7,83
7958,15919.7,83
7959,15921.7,83
7960,15923.7,83
7961,15925.7,83
7962,15927.7,83
7963,15929.7,82
7964,15931.7,83
7965,15933.7,83
7966,15935.7,83
7967,15937.7,82
7968,15939.7,82
7969,15941.7,82
7970,15943.7,82
7971,15945.7,82
7972,15947.7,82
7973,15949.7,82
7974,15951.7,82
7975,15953.7,82
7976,15955.7,82
7977,15957.7,82
7978,15959.7,82
7979,15961.7,82
7980,15963.7,82
7981,15965.7,82
7982,15967.7,82
7983,15969.7,82
7984,15971.7,82
7985,15973.7,82
7986,15975.7,82
7987,15977.7,82
7988,15979.7,82
7989,15981.7,82
7990,15983.7,82
7991,15985.7,82
7992,15987.7,82
7993,15989.7,82
7994,15991.7,82
7995,15993.7,81
7996,15995.8,81
7997,15997.8,82
7998,15999.8,82
7999,16001.8,82
8000,16003.8,82
8001,16005.8,82
8002,16007.8,82
8003,16009.8,82
8004,16011.8,83
8005,16013.8,82
8006,16015.8,83
8007,16017.7,83
8008,16019.7,83
8009,16021.8,83
8010,16023.8,83
8011,16025.8,83
8012,16027.8,83
8013,16029.8,82
8014,16031.8,82
8015,16033.8,82
8016,16035.8,82
8017,16037.8,82
8018,16039.8,82
8019,16041.8,82
8020,16043.8,82
8021,16045.8,82
8022,16047.8,82
8023,16049.8,82
8024,16051.8,82
8025,16053.8,83
8026,16055.8,83
8027,16057.8,83
8028,16059.8,82
8029,16061.8,82
8030,16063.8,82
8031,16065.8,82
8032,16067.8,82
8033,16069.8,82
8034,16071.8,82
8035,16073.8,82
8036,16075.8,82
8037,16077.8,82
8038,16079.8,82
8039,16081.8,82
8040,16083.8,83
8041,16085.8,83
8042,16087.8,83
8043,16089.8,83
8044,16091.8,83
8045,16093.8,83
8046,16095.8,84
8047,16097.8,84
8048,16099.8,84
8049,16101.8,84
8050,16103.8,84
8051,16105.8,83
8052,16107.8,83
8053,16109.8,83
8054,16111.8,83
8055,16113.8,83
8056,16115.8,83
8057,16117.8,83
8058,16119.8,82
8059,16121.8,82
8060,16123.8,83
8061,16125.8,83
8062,16127.8,82
8063,16129.8,82
8064,16131.8,82
8065,16133.8,82
8066,16135.8,82
8067,16137.8,82
8068,16139.8,82
8069,16141.8,81
8070,16143.8,81
8071,16145.8,81
8072,16147.8,82
8073,16149.8,82
8074,16151.8,82
8075,16153.8,82
8076,16155.8,83
8077,16157.8,83
8078,16159.8,83
8079,16161.8,83
8080,16163.8,83
8081,16165.8,83
8082,16167.8,83
8083,16169.8,84
8084,16171.8,83
8085,16173.8,83
8086,16175.8,83
8087,16177.8,83
8088,16179.8,83
8089,16181.8,83
8090,16183.8,83
8091,16185.8,83
8092,16187.8,82
8093,16189.8,82
8094,16191.8,81
8095,16193.8,82
8096,16195.8,82
8097,16197.8,82
8098,16199.8,82
8099,16201.8,82
8100,16203.8,82
8101,16205.8,82
8102,16207.8,82
8103,16209.8,82
8104,16211.8,82
8105,16213.8,82
8106,16215.8,82
8107,16217.8,82
8108,16219.8,83
8109,16221.8,83
8110,16223.8,83
8111,16225.8,82
8112,16227.8,82
8113,16229.8,82
8114,16231.8,82
8115,16233.8,82
8116,16235.8,82
8117,16237.8,82
8118,16239.8,82
8119,16241.8,82
8120,16243.8,82
8121,16245.8,82
8122,16247.8,83
8123,16249.8,83
8124,16251.8,83
8125,16253.8,83
8126,16255.8,83
8127,16257.8,83
8128,16259.8,83
8129,16261.8,84
8130,16263.8,84
8131,16265.8,84
8132,16267.8,84
8133,16269.8,84
8134,16271.8,84
8135,16273.8,84
8136,16275.8,84
8137,16277.8,84
8138,16279.8,84
8139,16281.8,84
8140,16283.8,84
8141,16285.8,84
8142,16287.8,83
8143,16289.8,83
8144,16291.8,83
8145,16293.8,84
8146,16295.8,84
8147,16297.8,84
8148,16299.8,84
8149,16301.8,84
8150,16303.8,84
8151,16305.8,84
8152,16307.8,83
8153,16309.8,83
8154,16311.8,83
8155,16313.8,82
8156,16315.8,81
8157,16317.8,80
8158,16319.8,80
8159,16321.8,80
8160,16323.8,80
8161,16325.8,80
8162,16327.8,81
8163,16329.8,81
8164,16331.8,81
8165,16333.8,80
8166,16335.8,80
8167,16337.8,81
8168,16339.8,80
8169,16341.8,79
8170,16343.8,79
8171,16345.8,80
8172,16347.8,80
8173,16349.8,79
8174,16351.8,79
8175,16353.8,79
8176,16355.8,79
8177,16357.8,79
8178,16359.8,79
8179,16361.8,79
8180,16363.8,79
8181,16365.8,79
8182,16367.8,80
8183,16369.8,80
8184,16371.8,79
8185,16373.8,79
8186,16375.8,79
8187,16377.8,79
8188,16379.8,80
8189,16381.8,80
8190,16383.8,80
8191,16385.8,80
8192,16387.8,80
8193,16389.8,80
8194,16391.8,80
8195,16393.8,80
8196,16395.8,79
8197,16397.8,78
8198,16399.8,76
8199,16401.8,74
8200,16403.8,73
8201,16405.8,74
8202,16407.8,76
8203,16409.8,77
8204,16411.8,77
8205,16413.8,76
8206,16415.8,75
8207,16417.8,75
8208,16419.8,76
8209,16421.8,76
8210,16423.8,75
8211,16425.8,75
8212,16427.8,75
8213,16429.8,76
8214,16431.8,76
8215,16433.8,75
8216,16435.8,75
8217,16437.8,74
8218,16439.8,74
8219,16441.8,75
8220,16443.8,75
8221,16445.8,75
8222,16447.8,76
8223,16449.8,76
8224,16451.8,77
8225,16453.8,76
8226,16455.8,75
8227,16457.8,75
8228,16459.8,74
8229,16461.8,74
8230,16463.8,74
8231,16465.8,74
8232,16467.8,75
8233,16469.8,76
8234,16471.8,76
8235,16473.8,76
8236,16475.8,76
8237,16477.8,76
8238,16479.8,76
8239,16481.8,76
8240,16483.8,75
8241,16485.8,76
8242,16487.8,77
8243,16489.8,78
8244,16491.8,78
8245,16493.8,78
8246,16495.8,78
8247,16497.8,78
8248,16499.8,78
8249,16501.8,79
8250,16503.8,79
8251,16505.8,79
8252,16507.8,79
8253,16509.8,80
8254,16511.8,80
8255,16513.8,80
8256,16515.8,80
8257,16517.8,80
8258,16519.8,80
8259,16521.8,79
8260,16523.8,79
8261,16525.8,80
8262,16527.8,80
8263,16529.8,80
8264,16531.8,81
8265,16533.8,81
8266,16535.8,81
8267,16537.8,80
8268,16539.8,80
8269,16541.8,80
8270,16543.8,80
8271,16545.8,80
8272,16547.8,80
8273,16549.8,80
8274,16551.8,79
8275,16553.8,78
8276,16555.8,77
8277,16557.8,78
8278,16559.8,78
8279,16561.8,79
8280,16563.8,79
8281,16565.8,79
8282,16567.8,78
8283,16569.8,78
8284,16571.8,79
8285,16573.8,79
8286,16575.8,79
8287,16577.8,79
8288,16579.8,79
8289,16581.8,80
8290,16583.8,80
8291,16585.8,81
8292,16587.8,81
8293,16589.8,81
8294,16591.8,81
8295,16593.8,81
8296,16595.8,81
8297,16597.8,81
8298,16599.8,81
8299,16601.8,81
8300,16603.8,81
8301,16605.8,82
8302,16607.8,82
8303,16609.8,81
8304,16611.8,81
8305,16613.8,80
8306,16615.8,80
8307,16617.8,80
8308,16619.8,81
8309,16621.8,81
8310,16623.8,81
8311,16625.8,80
8312,16627.8,80
8313,16629.8,80
8314,16631.8,81
8315,16633.8,81
8316,16635.8,81
8317,16637.8,81
8318,16639.8,81
8319,16641.8,80
8320,16643.8,80
8321,16645.8,81
8322,16647.8,81
8323,16649.8,81
8324,16651.8,81
8325,16653.8,81
8326,16655.8,81
8327,16657.8,81
8328,16659.8,81
8329,16661.8,81
8330,16663.8,81
8331,16665.8,81
8332,16667.8,81
8333,16669.8,81
8334,16671.8,81
8335,16673.8,82
8336,16675.8,82
8337,16677.8,82
8338,16679.8,82
8339,16681.8,82
8340,16683.8,81
8341,16685.8,81
8342,16687.8,81
8343,16689.8,81
8344,16691.8,81
8345,16693.8,82
8346,16695.8,82
8347,16697.8,82
8348,16699.8,82
8349,16701.8,82
8350,16703.8,82
8351,16705.8,82
8352,16707.8,82
8353,16709.8,82
8354,16711.8,82
8355,16713.8,82
8356,16715.8,81
8357,16717.8,80
8358,16719.8,80
8359,16721.8,79
8360,16723.8,80
8361,16725.8,81
8362,16727.8,81
8363,16729.8,81
8364,16731.8,80
8365,16733.8,80
8366,16735.8,78
8367,16737.8,77
8368,16739.8,77
8369,16741.8,77
8370,16743.8,78
8371,16745.8,79
8372,16747.8,79
8373,16749.8,79
8374,16751.8,79
8375,16753.8,79
8376,16755.8,79
8377,16757.8,78
8378,16759.8,79
8379,16761.8,79
8380,16763.8,80
8381,16765.8,80
8382,16767.8,80
8383,16769.8,80
8384,16771.8,81
8385,16773.8,81
8386,16775.8,81
8387,16777.8,81
8388,16779.8,81
8389,16781.8,81
8390,16783.8,80
8391,16785.8,80
8392,16787.8,80
8393,16789.8,80
8394,16791.8,80
8395,16793.8,80
8396,16795.8,81
8397,16797.8,81
8398,16799.8,81
8399,16801.8,82
8400,16803.8,82
8401,16805.8,83
8402,16807.8,83
8403,16809.8,83
8404,16811.8,83
8405,16813.8,83
8406,16815.8,83
8407,16817.8,83
8408,16819.8,83
8409,16821.8,84
8410,16823.8,84
8411,16825.8,84
8412,16827.8,84
8413,16829.8,83
8414,16831.8,83
8415,16833.8,83
8416,16835.8,83
8417,16837.8,83
8418,16839.8,83
8419,16841.8,83
8420,16843.8,83
8421,16845.8,83
8422,16847.8,83
8423,16849.8,83
8424,16851.8,83
8425,16853.8,83
8426,16855.8,83
8427,16857.8,83
8428,16859.8,82
8429,16861.8,82
8430,16863.8,82
8431,16865.8,83
8432,16867.8,83
8433,16869.8,83
8434,16871.8,83
8435,16873.8,83
8436,16875.8,83
8437,16877.8,83
8438,16879.8,83
8439,16881.8,83
8440,16883.8,83
8441,16885.8,83
8442,16887.8,83
8443,16889.8,83
8444,16891.8,83
8445,16893.8,83
8446,16895.8,83
8447,16897.8,83
8448,16899.8,83
8449,16901.8,83
8450,16903.8,83
8451,16905.8,83
8452,16907.8,83
8453,16909.8,83
8454,16911.8,84
8455,16913.8,84
8456,16915.8,84
8457,16917.8,84
8458,16919.8,84
8459,16921.8,84
8460,16923.8,84
8461,16925.8,84
8462,16927.8,84
8463,16929.8,83
8464,16931.8,83
8465,16933.8,83
8466,16935.8,83
8467,16937.8,83
8468,16939.8,83
8469,16941.8,82
8470,16943.8,82
8471,16945.8,81
8472,16947.8,80
8473,16949.8,80
8474,16951.8,80
8475,16953.8,80
8476,16955.8,80
8477,16957.8,80
8478,16959.8,80
8479,16961.8,80
8480,16963.8,80
8481,16965.8,80
8482,16967.8,80
8483,16969.8,80
8484,16971.8,80
8485,16973.8,80
8486,16975.8,81
8487,16977.8,81
8488,16979.8,82
8489,16981.8,81
8490,16983.8,81
8491,16985.8,81
8492,16987.8,81
8493,16989.8,81
8494,16991.8,81
8495,16993.8,81
8496,16995.8,81
8497,16997.8,81
8498,16999.8,81
8499,17001.8,82
8500,17003.8,82
8501,17005.8,82
8502,17007.8,82
8503,17009.8,81
8504,17011.8,81
8505,17013.8,82
8506,17015.8,82
8507,17017.8,82
8508,17019.8,81
8509,17021.8,81
8510,17023.8,81
8511,17025.8,82
8512,17027.8,82
8513,17029.8,82
8514,17031.8,82
8515,17033.8,82
8516,17035.8,82
8517,17037.8,82
8518,17039.8,81
8519,17041.8,81
8520,17043.8,82
8521,17045.8,82
8522,17047.8,81
8523,17049.8,81
8524,17051.8,82
8525,17053.8,82
8526,17055.8,82
8527,17057.8,82
8528,17059.8,82
8529,17061.8,82
